Pred1,Pred2,Pred3,Pred4,Pred5,Pred6,Target
0.6522324621718345,0.3038808746415781,0.9052227669078764,0.3544845059858952,0.25531198451697523,0.07936299769381372,3.4779496692478507
0.14603250345444996,0.614378987247923,0.694152068333728,0.12219562875686818,0.6019140459327492,0.9413857742939097,4.066984751018036
0.1340268452062281,0.2658035061916044,0.535225801692015,0.8394209888277469,0.03141721523829877,0.7981705955351299,3.376944608334093
0.9456729714857272,0.6305129179382984,0.8378983308627972,0.11201485229005637,0.5269068476580362,0.08359178227976638,4.879719084966003
0.49972098854352265,0.8224220196650547,0.5483123651513515,0.48979637685087873,0.13788432875052703,0.4579750851040074,3.941504909641023
0.4975807607495589,0.07364200552982991,0.12281853053436165,0.3188140573469862,0.4430806795223422,0.2213296220587322,1.3255794878346772
0.7957359816719327,0.4859691153544059,0.09429984046466489,0.7461596345583721,0.1533958761288643,0.26168484388765134,3.178555891373948
0.8941571858750379,0.4408132143976634,0.686569739141551,0.08354590745919122,0.6732420343020813,0.3603603076878865,4.077236509859051
0.22866163510657878,0.5216896627184853,0.4349024035326803,0.4078907802076315,0.9848949480833639,0.7800324403736772,3.8245232726701466
0.5665823472909114,0.8323994604285272,0.04551701535307484,0.5296795283523162,0.4564549619061935,0.2973309204711273,3.5088073628045673
0.4297495194449562,0.3489442641951954,0.2623887340946863,0.4049009344864012,0.5552285836629294,0.45924390428161,2.292565661863914
0.4586521511455549,0.6357986715416434,0.38794956367400635,0.20319736481667727,0.3822579170696464,0.6275199258414437,3.1771764327582517
0.06995453864900425,0.19823114418377952,0.6381447654920432,0.42579766835187627,0.5748947399859393,0.5936364877613716,2.664126617200858
0.7186334398120048,0.9960575432587883,0.003185830256740352,0.11373729207473149,0.15217928297607863,0.4244985406445453,4.08724771600721
0.43251989075344377,0.7535785792383224,0.3618527397949065,0.7976449104766207,0.8343854129362182,0.2616258129364082,4.255850510631088
0.7889266769730137,0.9227088637045363,0.8065279671521207,0.44718777657942166,0.7742250146922302,0.9850970782628549,7.385340063316317
0.4093645482284648,0.2557661721560843,0.19156858880322192,0.05413296378330623,0.5464326597741399,0.2598532422867913,1.3709240205123598
0.1315431700648011,0.8346998585055722,0.32504783558281813,0.20029955908484298,0.49284711994223585,0.6549836921228573,3.45872690789761
0.873257846103862,0.8581742919636248,0.1848798347744195,0.7043189651022774,0.15509717321222838,0.5470520681703485,4.661148310935049
0.5934599835354737,0.7380697980575548,0.7609678597645481,0.8183425835192375,0.268458853039228,0.8747011237957385,5.884977989143253
0.5936790848623157,0.9464127419422139,0.7631790330345608,0.12408844511691297,0.7743200492754605,0.29060171559996084,5.354365142802866
0.9381595341779374,0.15836183795818404,0.34120805897399475,0.03486967890535253,0.6982331031519724,0.11302378957486992,2.708092777514186
0.0416245222632774,0.7996985130513994,0.16162702577639254,0.23131224732719569,0.5720611092942315,0.9770676272444293,3.9012048475796854
0.9121727983519803,0.06026308396974345,0.5509024719494364,0.17123079712783362,0.4958790181011976,0.37036670025287477,3.1209531033203457
0.6283854426583936,0.37440920895678553,0.8322671427943942,0.5600376457113369,0.6269604900041994,0.8904960675411269,5.379854654172667
0.47023981456518704,0.5316621683888386,0.4523266270068531,0.785452473990726,0.6746185979818399,0.08159957612083246,3.484094184911727
0.8675178804351549,0.9559284152911691,0.6271426950423709,0.5483299773492797,0.5427765463079564,0.3661231377186731,5.727504615719242
0.7478942236250349,0.14965681169071332,0.29172961061201275,0.5971644411503273,0.8864857834166225,0.8162856267018891,4.091563776443103
0.31642177684943495,0.5769193795767877,0.5773401500196015,0.2612364419108316,0.17854298218803166,0.9272396834943896,3.786147672651094
0.39372931565208324,0.21834214119233797,0.6784844947716033,0.9291312562836469,0.30617306683524137,0.8824014970212309,4.538312906532423
0.6725655897184722,0.7649111577263485,0.9770268040088067,0.3749148216426629,0.7577549432424207,0.9557743641489165,7.050916535248298
0.0012717613268967698,0.20950216720282122,0.112398677384426,0.321841423109981,0.7364030790672842,0.3789245619808197,1.3183644791001985
0.5594607601590984,0.5642869556007055,0.416623176705864,0.1712894249500233,0.7311697263522152,0.2787017190734862,2.984477636103665
0.30946085627781494,0.30550951735295495,0.573905290631742,0.9541605928848146,0.37780220608883497,0.0976833046490001,3.087645919073636
0.877171321983271,0.6499167368777168,0.9658850820929429,0.35397684258092,0.8163754982481557,0.6030211545328482,6.195712940014568
0.3025018694796128,0.9608951197527773,0.7373144725876277,0.8185874305036859,0.19936423003212422,0.08071684335451723,4.8977671708841966
0.9114512641153298,0.36101494224431574,0.09293201536956508,0.9920472237135575,0.8568186549825377,0.6513898828504487,5.101370815163326
0.7313670309160782,0.7739165671104633,0.6573869956845595,0.2679779695394252,0.7476799547166627,0.638840467740195,5.194492160736383
0.2710330570254391,0.6929741649983862,0.06357946908007361,0.5963685783190713,0.44376438910880445,0.6359629564761673,3.1841927487253785
0.40600387616340017,0.31263101048612973,0.26747208846168224,0.8099297162548509,0.5902833697644241,0.2139816008647495,2.7162692401910893
0.6749654518472172,0.012668088508661968,0.04287072829530214,0.137358619029191,0.880141998137417,0.10860314919650726,1.7921921947293193
0.5012221162917927,0.04373005066706315,0.6252399240648177,0.1641430801747431,0.01818033174500744,0.2777015124452882,1.8947359419158507
0.10751269887943271,0.696427204541218,0.856055896991717,0.6009169771323065,0.7522116261488699,0.9977064447692151,5.8519854769951145
0.6066206052741466,0.8556201209568086,0.26772266343265794,0.6877551829138111,0.6233332670980903,0.45947507099753526,4.425341125828136
0.4813798893081026,0.08453944736081032,0.6060427176018832,0.49286526092597305,0.808405762666153,0.07869655700605838,2.687778122743339
0.5944135076260597,0.5475631339595658,0.10309116197520374,0.5145703515979273,0.08015639899608484,0.37256355150508047,2.3903335579603002
0.584148884294516,0.5915682546863297,0.8677556475847014,0.06563280506622715,0.7059208598086425,0.34302112491120407,4.5179825145050785
0.6506967085774921,0.14266307624793662,0.4139473568075789,0.04200894453133941,0.46342747684938546,0.006712546302401812,1.8410925548531505
0.8872662499306845,0.8341355022082632,0.7243853816912503,0.11494142893386161,0.6036342605236595,0.6642408069495321,5.659643321512926
0.9286198232727831,0.4570408185947288,0.8842634991318823,0.2507788787575075,0.43137874788203767,0.6868539988102651,5.284502636857316
0.2518063181563671,0.8175999631414734,0.445473331528378,0.8333857893635818,0.15235135712445036,0.13217245785121345,3.597346441704614
0.42697164647088415,0.3751436161039665,0.25989368795744605,0.7572495831841134,0.16274566941041058,0.591985716270426,2.992115399321321
0.3679946398771621,0.6548560772675783,0.05686874715249257,0.7453813172985845,0.3960391177383745,0.8081846532303192,3.741949970244232
0.7331612232016516,0.13071785358517196,0.9472997075139633,0.6273105236009725,0.08363704777208159,0.11431978793101272,4.117801159477641
0.9795582136277674,0.634869112810725,0.06140615492179036,0.07046654996410606,0.958474314740768,0.6081421581468157,4.355157634179968
0.86059795580119,0.49799374242218697,0.8690290117283148,0.96564867993571,0.9363161740904541,0.6503860952266888,7.06439874152586
0.7896540759251027,0.29235339156981466,0.012965847717672063,0.8118330974533031,0.5496735703716586,0.752739190780401,3.9020216730010295
0.3504865389350317,0.835522279771814,0.5264081294883962,0.9595383802762243,0.043443781185046104,0.2810059248399054,4.603395326246115
0.7537981058957517,0.5738910151293144,0.007988388772935617,0.5493356418089371,0.36231856347807,0.9252074358579824,4.1452855246327065
0.1873000695189131,0.6161725660499181,0.6712017584566803,0.24234805006917592,0.5749627152099879,0.3570641484589423,3.121547016879871
0.5878773596020678,0.3832244042094265,0.37968790176695644,0.9711442070163947,0.532020755454507,0.11895267575866653,3.503410260310288
0.003918780090322649,0.8805679034108859,0.9406369502268123,0.8675805596771172,0.024396974633343227,0.7862068456413565,6.251307431363923
0.05799009181620163,0.5928895989449656,0.6910200393854333,0.8448331987549119,0.22775079388489128,0.19530195965809594,3.4440643203499075
0.022636020843612492,0.32096636006289425,0.5497885257727113,0.35377833721836305,0.06911315708267751,0.3255978003427481,1.7145256237874062
0.054322237126513406,0.11289136290343171,0.6568470369721034,0.5176278892454759,0.3163178135495298,0.7584061011036127,2.7290419469515728
0.8465321946752714,0.2105048675362875,0.7377862983177527,0.8710226202700928,0.27368000269392123,0.006305516461211025,4.412354220639184
0.06707456752711871,0.5188046001879351,0.07253429870994688,0.1929205626124385,0.7892764814968127,0.4866304919956904,1.9871725851489976
0.0878858993897389,0.8464629367132153,0.341604447214521,0.8835271370125544,0.5909727223435901,0.7446240847143091,4.659817893921747
0.08582457624547113,0.8871127810506039,0.6947319431775103,0.9057968200071951,0.24683949780409642,0.5846981150042486,5.181822671544168
0.22922907208117071,0.7507428014662195,0.3218985421062105,0.01414287622418875,0.09726380485838493,0.8754100581783133,3.3648834700493953
0.5703956810303104,0.8164234866684559,0.5704990683417668,0.5587546473030863,0.04889074664456461,0.5500011306314574,4.411847246531609
0.17174939253525134,0.5582265709519438,0.3053322317506124,0.4392629382354768,0.2261548147435124,0.3998552244436856,2.2427707912826684
0.930744819729921,0.5545212195352898,0.3182400483701727,0.17925112179427372,0.2180017058435506,0.7623098222132121,3.955770729735403
0.48503115913409867,0.8628009818324885,0.16874816680361315,0.9947883664863797,0.007095504359535987,0.7323037673259518,5.16473481127111
0.12095286216441781,0.5516135564304374,0.12106963383653524,0.2787666640842843,0.6058809396532734,0.017465499801436746,1.666292388021274
0.4226405706260019,0.26382761832865786,0.27078505398065933,0.5355330658496064,0.44699862113029376,0.4224548716441272,1.999288447156847
0.5147944112603784,0.30616529188398267,0.13660269258915092,0.028580099422208405,0.21392683076497954,0.015537122446969143,1.3745132653226182
0.5823573303324228,0.9815472255680793,0.814839434272419,0.12061116509860637,0.046776944202482795,0.29359907775113625,5.174228289703031
0.8926390740206839,0.08909849932546698,0.4044285278783477,0.3909983611561153,0.6570970214460199,0.35554477441863475,3.0554556364259544
0.6692826607201682,0.387486991052274,0.46294417326079074,0.703642650932735,0.8399463138491255,0.9568689935843749,4.88471405479123
0.05070604392617517,0.20396657813353092,0.6779251872004538,0.6945784047299891,0.3713320120809521,0.23366339568066996,2.6068348157693317
0.11094999801625838,0.4322653177403488,0.710024136307669,0.1399117886804424,0.6848847417536491,0.46955778126908365,2.8835035332053747
0.8539757975261385,0.2877860980773108,0.42158187479000153,0.25734303624770716,0.01623767732476078,0.19876455606420806,2.651031789117655
0.4332157666155281,0.0016629288127687492,0.9077317269925606,0.6889557126896346,0.012247831865780379,0.16964964551828576,3.343542928690603
0.29445610469223016,0.8832181555120813,0.5946554806911344,0.0070174253520460805,0.8226361874347982,0.45059708386605246,4.177918396315351
0.06341080449822978,0.886016533288815,0.6645611548198438,0.5352564298415532,0.038286286094201705,0.006290830162664518,3.492901587863203
0.11915661632151575,0.8798450908375411,0.05516256273270881,0.3235604931777327,0.8890442418185518,0.8083153237210077,4.147007398524637
0.43254254401300185,0.2195547662073627,0.8740109620440706,0.3643936650587204,0.8533790657743539,0.7635192190360494,4.546755056700805
0.012573375912224405,0.17178399188245286,0.2502080086094566,0.32182070349617253,0.5795441167934896,0.7816716684223897,1.9569365663425793
0.7476412262689738,0.19749017106755584,0.06294890166506917,0.1864091449211427,0.6214669541155142,0.5461467845624935,2.549242927395951
0.32400208362789595,0.07929172616946123,0.5445192716030532,0.08095014780717857,0.28220116074718826,0.19882480960438154,1.3710970499856938
0.013487870592167717,0.37246570443817095,0.7832977610135603,0.4639450281065829,0.36211193232261074,0.8202163032463271,3.600905226659365
0.7544966758028108,0.6183916480320766,0.5898368342644535,0.026381617778447386,0.4122541700607125,0.767914374879478,4.192527626451489
0.5616677526073285,0.37228631138234314,0.34665989809090025,0.3675833732813194,0.33120216757533016,0.7010362919173276,2.6768362402517627
0.0283975088820132,0.7996605257520869,0.6233496095561412,0.06954026493565357,0.30325728528115214,0.1954156716594737,2.8225280585552683
0.5492258470260679,0.23853905016179677,0.5785983580498074,0.8224467093892855,0.4243522786651569,0.9965490645501394,4.7123012047761454
0.6691722745277876,0.21196854109268337,0.5506630060448408,0.8679722358285719,0.6039588198803808,0.016700573271588692,3.4474992951386327
0.32980142644098265,0.952951859274631,0.5459947518380994,0.0063773902869544985,0.3253982910057506,0.4854600436006248,3.9781071078611743
0.18132600563678924,0.3498738376304138,0.5475856546830524,0.6828304062575429,0.2933340522670743,0.42299329686842047,2.562339830745201
0.9450577916513886,0.25918331106873216,0.13720105336083932,0.8035062627057258,0.27910262959778687,0.35063893779641997,3.41825491509893
0.6414981626621497,0.8299901403992858,0.7820165594410974,0.1595013093693447,0.8256819596062615,0.6717853127875277,5.5596516971301835
0.37570603385250223,0.8577721614575635,0.29690041611772655,0.3072333742828681,0.7382169946429331,0.3748443846042132,3.6133993254880865
0.13570574794895884,0.9831915774379508,0.7526197681684217,0.2837889473141011,0.23309158836441923,0.24002209082122716,4.047356991209164
0.9565876788772646,0.10537424200090584,0.9272692851385365,0.6029244968300592,0.06973864952718123,0.11037659720321091,4.289048881970957
0.43382782260568076,0.8390656145260182,0.9236799550942532,0.7955668469565383,0.01430696842254775,0.5437443810716309,5.7012206080268655
0.9789760833256481,0.9493242008708846,0.06660677430097961,0.2775614260035908,0.9072765930290234,0.8844045104344251,6.349189006899841
0.7659516269096901,0.6709460298396065,0.5976486285966156,0.39034616208883055,0.6595229535175389,0.749401490209056,5.056451245077646
0.3079086491095476,0.3281675902235307,0.8102208467962744,0.8551139263173935,0.5387085208389192,0.5678444993626518,4.418680152667893
0.8592289080698898,0.7793915137686223,0.17134439499697018,0.938060723770764,0.98421347242573,0.8508205499510151,6.6905775154316025
0.14186962025814254,0.5813543576269206,0.26359854794574356,0.5078712528684992,0.7086910297559974,0.6526795370551753,2.975027096680875
0.8618332415088698,0.9767892787240297,0.8331494806451599,0.737453261551818,0.02154116403607731,0.7846374394920365,7.330104454602558
0.8370182222595164,0.7828405203742128,0.869792054516153,0.4305936961437069,0.6604712945968039,0.2675731670260356,5.780014197587924
0.05063856550194823,0.10848791661620116,0.7205812842191,0.9801195041504043,0.4462205021739466,0.36500644798701654,3.3939127534244906
0.6156733319616782,0.5745296036141655,0.8780586338350599,0.8073411264898523,0.3246140325024247,0.9500404336169656,6.135848709984069
0.9045667390483193,0.44364317457128777,0.5279888167447249,0.6915133640601931,0.7244652643970586,0.5414750715845502,4.69130505006629
0.6644023407053151,0.35046817659750884,0.4261509729030386,0.7713827095825876,0.888765775982215,0.4527043425763232,4.02647721510844
0.19720451678996864,0.1282918923288725,0.8979607175742716,0.42028417556565445,0.33279904142359085,0.3549875204304357,2.816026648173827
0.4025800917053711,0.5895808754760256,0.6480680169755457,0.67984616994105,0.014306848522599669,0.5455059871879583,3.7429224513159114
0.9776485657670831,0.2602080605837398,0.5974421743002687,0.5386913641082671,0.2294834595606805,0.02136130866696384,3.7126012714004983
0.8140554311069595,0.25835035079233515,0.9585271861398075,0.3085177951115896,0.588188785068963,0.2009294906734138,4.432968743498101
0.36686206614728945,0.3064643375238266,0.476022569952378,0.24697702737006644,0.7124963034726783,0.8510622862026475,3.504165617794386
0.5236697839528752,0.7920915924432629,0.8728984313898827,0.2847971427531032,0.11422164851446537,0.4712531756367869,4.781684233985668
0.6016281497863964,0.21719694907624043,0.02099432408544455,0.7578128326539577,0.9874320064543739,0.6080313173386598,3.6313221669808478
0.3887343563552347,0.12876889996437102,0.2783059049297849,0.18969779771861162,0.955981791567667,0.5291539275697146,2.4990076892329807
0.9207015294589276,0.9720229771975221,0.8860620515481173,0.3049107626971841,0.28966708453786405,0.5238413833935364,6.553752119186101
0.20741578966509844,0.42719072550484616,0.010120230474931713,0.8300479245890726,0.6183235755920354,0.20976919489944978,2.2572795911189045
0.5546246360540337,0.25035035747501944,0.6898260234174199,0.8091719020086705,0.797953062423234,0.20703198223533426,4.017859102219055
0.4522425638437022,0.9147474331686922,0.9903074986699975,0.7645266666885365,0.4963938564009215,0.06144620495254405,6.199408618975295
0.9802444194349593,0.9087691945346857,0.2650417387475492,0.17190943864686792,0.3777784356909075,0.9645869765082531,5.875060893047709
0.0583600677220929,0.6796115395946722,0.7328566494879495,0.5263027711058235,0.03968415043109763,0.06246852894017829,3.027193018691584
0.3022155486704764,0.05605684400714894,0.77301508444684,0.04950657004878667,0.5151294880777767,0.4450292765256758,2.3937507439407004
0.22900049388567967,0.7031885795622955,0.8761398100813622,0.48119131264076676,0.598787121013026,0.8030846780229882,5.078338419357596
0.7869784835076922,0.7574039081650988,0.9576339768409902,0.32868568650279706,0.9909337973135818,0.8952984815452165,7.258049224956529
0.5184021294521048,0.8199780627120383,0.556810807023977,0.7847964980394404,0.7000593031596557,0.06904898862322595,4.423000016692865
0.7116149248775976,0.495802218208544,0.6338724569908019,0.8130585370620168,0.019813765881255274,0.19830056940522645,4.051809789609007
0.8704536704263246,0.6739891756813969,0.2531647954977224,0.6836288267113474,0.8337196958531597,0.26303908344931637,4.450340749579532
0.713004767715806,0.5608960902506853,0.11952069991608993,0.15071985480712202,0.9087031632682994,0.31260771035373913,3.1618796213435374
0.9357771834362619,0.4035648117467622,0.27975867972124313,0.7016923352933111,0.7989765961627016,0.6271574544987351,4.503818259612143
0.533082594491286,0.8206242047164073,0.9920725561331025,0.7877507785077811,0.8750679739729827,0.711956703379564,7.181891767275692
0.7461682562971533,0.12010996428201348,0.8948490930919573,0.85311870426318,0.17763050845906325,0.9391062550185763,5.890018334009017
0.19831925416837193,0.890678102396797,0.747446620046447,0.952920514628471,0.34931950705571224,0.8382428955477016,6.352540672328951
0.7666157938373418,0.13730270236850328,0.9629521210242542,0.5158521890902573,0.6059014525675149,0.7354231533766759,5.179284172992056
0.32169745833647234,0.044777572657207165,0.2857367868642523,0.913688676266869,0.7083358873240139,0.9987275926596267,3.9205728926609154
0.8179448681190279,0.3301390871419596,0.8073853260638042,0.38176835008111754,0.3367142178194933,0.5132388198837547,4.32703652725771
0.5844615037906967,0.8204633436912692,0.008783000080342607,0.9578528286975004,0.9663201602422372,0.2653122588371257,4.785599264618108
0.1435961122739292,0.6120990426727096,0.8681178726060571,0.11436363064510724,0.10700424369191253,0.05119538320381756,2.9923454100927906
0.5915979300262642,0.22017932727236544,0.8730334562674714,0.8548815288442098,0.9389956068431948,0.043054036674661234,4.74226371823266
0.7777215327080726,0.5039038515095957,0.4268701612604031,0.880930916240937,0.21643751904838116,0.40190996755559616,4.2307071071457685
0.95240441014062,0.09092090771251526,0.3364921399891836,0.2520116592343843,0.8036557771122468,0.28465094039677463,3.136761473319806
0.29856522119911155,0.20686725595031752,0.612151121507777,0.5288949378160119,0.40834387384105786,0.2583328309257614,2.5016805754756786
0.5764522617817456,0.9338924989664773,0.8817638885460952,0.9386925053825255,0.5521770036314632,0.041636063844854965,6.451421663573603
0.7575590182471157,0.9963170100690795,0.4510888059697278,0.5408074948134693,0.283265000726183,0.10279300944027603,5.00224812011539
0.1414051282043568,0.27374143158929787,0.04179010764885249,0.1963929025804544,0.5917123282383312,0.9743620270519117,2.4616663846346105
0.5744973868604086,0.8353621520418565,0.011705534645071625,0.7344681038864267,0.717195863054964,0.2679314319300333,4.154551572976019
0.3017615512497007,0.7512621754632737,0.3927193611246642,0.8617968164417291,0.8098505022177036,0.3476862148560911,4.309262695826405
0.3706767512180875,0.8775386585041496,0.1153046477773837,0.6375670345166968,0.6130145799360934,0.7704326498464474,4.417677519004353
0.3160866612237824,0.08698498387636433,0.9144840281703809,0.5532249252357709,0.089277943804971,0.6425664833837583,3.504886812724468
0.8024318085737794,0.053839655251044616,0.6907111965265122,0.23789030341053286,0.7949476106202387,0.9350396425493932,4.741815837789035
0.45782912881734494,0.33319095291053724,0.9930357108365462,0.951473684016319,0.7740201619447451,0.6565189600124117,5.902991081840481
0.4836932389383264,0.22700131268910417,0.5220942272141642,0.9819657672816009,0.7134263243669435,0.34578324977075836,3.7557105793294046
0.0002529676033439232,0.3802429020779716,0.24066793851512602,0.6113668232513679,0.5407232370164448,0.3508887391094617,1.8885483025029606
0.42145728875865285,0.5228015599139759,0.9999681958580878,0.5193393734181911,0.12308251799387604,0.037106967645491484,4.22998060514566
0.6421867537713289,0.08926309010405242,0.02196811247288999,0.46466020256473384,0.24257301451334579,0.17998136723602176,1.8374583081650124
0.9291374109408498,0.5108556076569243,0.5453134680652403,0.634572456524081,0.7871281262886418,0.33107014827846304,4.642092078611118
0.16451764613284559,0.6570617416921891,0.44972041989631173,0.7143457272185452,0.5994353155392875,0.2410393774714752,3.151102277737099
0.8361527369913627,0.3862391132509704,0.10854843313440876,0.14513579994905856,0.7560787220912901,0.7425171304127124,3.5987750416385347
0.18656658272434423,0.1544056981484745,0.09322972514549333,0.12662412787652078,0.20351107771644872,0.42655162812607905,0.9065032521707258
0.5235353864072062,0.6535119256009084,0.8265167087519272,0.5130925648201311,0.2919070202591484,0.9804544685305122,5.452160623657906
0.287058396979479,0.9728246783005194,0.8934068339347337,0.032790151694350955,0.9193562863286215,0.19163582761051956,5.53838734902552
0.7656031722512038,0.8342481084016091,0.7752831876103515,0.9092901905411217,0.5811178500931677,0.9404842451395513,7.488296710968575
0.760794733022857,0.099514990796289,0.9126490822132023,0.8669360937137899,0.978895745578325,0.43520874495410167,5.575689471779616
0.34939674262191134,0.5668013482850172,0.8061029166458875,0.5937728663597048,0.8147807883039396,0.3607708695798838,4.309770461228203
0.29378299413019526,0.6400002245028421,0.9791695558730751,0.5127144474130946,0.6880992411389483,0.12078108007693478,4.562312717933424
0.690764968487588,0.2968729346961697,0.7533910231836946,0.09296604391946062,0.7056465571834969,0.1347853667904073,3.3530670911037324
0.7051810626520798,0.5488094114422115,0.48797165671477194,0.48593052436640594,0.41342848297415746,0.44142672758016954,3.666688068962621
0.5489931067567847,0.8717445956122581,0.37926213485616966,0.002667771048824763,0.4184905924410871,0.5653890252306818,3.8805932370460905
0.24437726768904855,0.38788643182238713,0.02738780208939251,0.12917536426630227,0.08854446960976847,0.48464329336443634,1.1538878138464792
0.5442926497904383,0.6093040031047996,0.5089329875537228,0.6175731887161354,0.22423828492494347,0.5285349769124283,3.7223498603818466
0.9025423732435405,0.3069205150353749,0.277175262316974,0.5019376726299875,0.21879677027175848,0.7148004110363232,3.57335523530443
0.9043119697325499,0.1737731254408622,0.7992714423885351,0.8005127263606322,0.14412346523932162,0.11477156183458004,4.363829487841529
0.9066825874040648,0.3800363282531658,0.4500373052243837,0.7273969529205119,0.43614021629036615,0.19116058837595806,3.7555440601304064
0.2782915101939265,0.030497749223933557,0.8949958920856045,0.47860824743001307,0.42854227401095013,0.2899603573136166,3.0332082232622137
0.37238040322101307,0.8136147397937377,0.3611861715163537,0.49092901405960565,0.09908180403493616,0.4157713328228484,3.1920530470068167
0.21897419712532418,0.8580898216904105,0.7265003261957439,0.32955579167066384,0.6342253667770049,0.8763768504267935,5.130861750971861
0.5888375137133264,0.9140880984756772,0.23585290836222184,0.5172913798883301,0.22545783583527468,0.21897424249488806,3.8429114663713606
